,Hours_Studied,Attendance,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Exam_Score
1854,0.8666666666666667,0.71,1,1,0.5,0.77,0,1,1.0,1,0,2.0,66
1855,0.5333333333333333,0.99,2,1,0.7,0.77,0,0,1.0,1,1,0.0,68
1856,0.9333333333333333,0.66,2,0,0.5,0.67,1,2,1.0,2,0,2.0,68
1857,0.6,0.91,1,0,0.7,0.94,3,0,1.0,1,0,0.0,69
1858,0.7333333333333333,0.99,0,0,0.7,0.65,3,0,0.0,1,0,2.0,71
1859,0.7333333333333333,0.61,2,1,0.7,0.76,1,2,1.0,2,0,1.0,65
1860,0.6333333333333333,0.88,1,1,0.8,0.59,2,1,1.0,1,0,0.0,67
1861,0.8333333333333334,0.7,1,0,0.7,0.51,1,2,1.0,0,0,1.0,65
1862,0.8333333333333334,0.62,1,0,0.5,0.71,0,0,2.0,2,0,0.0,65
1863,0.3333333333333333,0.76,0,0,0.6,0.76,1,2,2.0,0,0,2.0,80
1864,0.9333333333333333,0.97,1,1,0.7,0.88,2,1,1.0,1,0,0.0,74
1865,0.3333333333333333,0.6,1,0,0.7,0.72,3,1,0.0,2,0,0.0,59
1866,0.8666666666666667,0.84,1,0,0.7,0.64,2,2,2.0,1,0,0.0,69
1867,0.9,0.8,0,1,0.9,0.8,0,2,1.0,1,1,0.0,66
1868,0.43333333333333335,0.95,1,1,0.7,0.69,1,0,0.0,2,1,2.0,66
1869,0.6,0.63,2,0,0.8,0.62,2,2,1.0,2,0,0.0,65
1870,0.43333333333333335,0.87,1,1,0.4,0.96,3,0,0.0,1,1,1.0,67
1871,0.6333333333333333,0.87,2,0,0.8,0.77,3,0,1.0,1,0,0.0,69
1872,0.6,0.87,0,1,1.0,0.6,2,1,1.0,2,0,0.0,68
1873,0.8333333333333334,0.98,1,1,0.9,0.84,1,1,2.0,1,0,2.0,73
1874,0.9333333333333333,0.93,2,1,0.6,0.9,1,0,1.0,2,1,0.0,71
1875,0.9333333333333333,0.62,1,1,1.0,0.88,0,0,2.0,2,1,2.0,67
1876,0.5666666666666667,0.79,1,1,0.7,0.8,1,2,2.0,2,0,1.0,67
1877,0.6333333333333333,0.76,0,0,0.7,0.76,0,2,2.0,1,0,2.0,66
1878,0.3333333333333333,0.72,0,0,0.7,0.89,3,1,1.0,0,0,1.0,63
1879,0.5,0.78,2,0,0.7,0.85,1,2,1.0,0,0,0.0,65
1880,0.8666666666666667,0.75,0,1,0.4,0.79,2,2,1.0,0,0,1.0,67
1881,1.0,0.77,0,1,0.8,0.83,1,0,0.0,2,0,1.0,69
1882,0.43333333333333335,0.99,1,1,0.7,0.58,1,0,1.0,1,0,0.0,67
1883,0.5333333333333333,0.64,1,1,0.7,0.51,4,2,2.0,1,0,1.0,66
1884,0.6666666666666666,0.97,2,1,0.7,0.97,2,1,2.0,1,0,0.0,74
1885,0.7333333333333333,0.79,1,0,0.6,0.97,2,2,,2,0,1.0,69
1886,0.5,0.85,1,1,0.7,0.89,0,1,1.0,0,0,1.0,66
1887,0.7666666666666667,0.93,0,1,0.9,0.69,0,1,1.0,2,1,2.0,69
1888,0.5666666666666667,0.74,1,1,0.8,0.58,1,2,1.0,1,0,1.0,63
1889,0.6666666666666666,0.77,0,1,0.7,0.68,0,1,2.0,2,0,1.0,65
1890,0.7666666666666667,0.76,1,0,0.7,0.86,1,0,1.0,2,0,1.0,64
1891,0.6666666666666666,0.75,1,0,0.7,0.67,0,1,1.0,1,0,0.0,64
1892,0.5666666666666667,0.97,2,1,0.6,0.9,2,1,0.0,0,0,0.0,69
1893,0.6333333333333333,0.93,2,0,0.7,0.84,5,0,2.0,0,0,0.0,73
1894,0.6333333333333333,0.64,1,1,0.8,0.81,1,1,1.0,0,1,0.0,62
1895,0.6,0.64,0,1,0.7,0.97,2,1,0.0,1,0,1.0,62
1896,0.6,0.77,1,1,0.6,0.95,0,1,2.0,2,0,2.0,68
1897,1.0,0.64,1,0,0.7,0.86,1,1,1.0,2,0,2.0,66
1898,0.7666666666666667,0.85,2,1,0.8,0.6,2,1,1.0,2,1,1.0,68
1899,0.6,0.66,2,1,0.5,0.97,4,1,1.0,1,0,0.0,66
1900,0.8,0.81,1,1,0.6,0.61,3,1,1.0,2,0,2.0,69
1901,0.6,0.6,1,1,0.5,0.69,0,1,1.0,1,0,2.0,62
1902,0.9,0.73,1,0,0.7,0.91,2,2,1.0,1,0,1.0,68
1903,0.7333333333333333,0.87,1,0,0.8,0.6,2,1,2.0,0,0,1.0,67
1904,0.6333333333333333,0.79,1,0,0.9,0.82,1,0,1.0,1,0,0.0,65
1905,0.7666666666666667,0.99,1,0,0.9,0.73,0,0,1.0,0,0,1.0,69
1906,0.36666666666666664,0.95,1,0,0.6,0.81,2,0,0.0,2,0,0.0,67
1907,0.43333333333333335,0.74,0,1,0.7,0.98,0,1,1.0,2,0,2.0,64
1908,0.43333333333333335,0.62,1,1,0.6,0.9,3,2,2.0,1,1,2.0,62
1909,0.7,0.94,1,1,0.9,0.65,5,2,2.0,1,1,0.0,71
1910,1.0,0.96,2,1,0.9,0.53,0,1,1.0,1,0,0.0,72
1911,1.1,0.93,2,1,0.7,0.98,0,1,1.0,0,1,0.0,74
1912,0.8,0.65,2,0,0.6,0.79,1,1,2.0,1,0,2.0,66
1913,0.7666666666666667,1.0,0,1,0.4,0.59,2,1,1.0,2,0,0.0,72
1914,0.3,0.7,1,0,0.5,0.81,1,2,2.0,1,0,2.0,65
1915,0.5666666666666667,0.89,1,1,0.4,0.52,0,0,1.0,2,0,1.0,67
1916,0.5,0.96,2,1,0.5,0.59,2,1,2.0,1,0,0.0,70
1917,0.5333333333333333,0.69,1,1,1.0,0.82,0,0,2.0,0,1,0.0,62
1918,0.6333333333333333,0.96,0,1,0.5,0.7,0,0,1.0,2,0,0.0,66
1919,0.5666666666666667,0.72,1,1,0.5,0.66,2,2,2.0,0,0,1.0,65
1920,0.26666666666666666,0.99,2,1,0.6,0.83,2,1,2.0,2,1,2.0,70
1921,0.8,0.71,2,1,1.0,0.93,2,1,1.0,2,1,1.0,69
1922,0.4666666666666667,0.98,1,1,0.7,0.84,3,2,1.0,1,0,0.0,70
1923,0.7,0.62,2,0,0.8,0.73,2,2,1.0,0,0,1.0,66
1924,1.0666666666666667,0.88,0,1,0.7,0.83,1,0,2.0,2,0,2.0,73
1925,0.4666666666666667,0.81,1,0,0.4,0.85,3,1,2.0,2,0,2.0,69
1926,0.16666666666666666,0.79,2,1,0.9,0.89,3,1,1.0,1,0,1.0,66
1927,0.6,0.69,1,1,0.8,0.65,4,1,1.0,1,0,0.0,65
1928,0.9,0.88,0,0,0.7,0.56,2,0,1.0,1,0,2.0,70
1929,1.0666666666666667,0.68,2,0,1.0,0.84,0,1,2.0,2,0,2.0,70
1930,0.43333333333333335,0.82,1,0,0.6,0.56,2,0,2.0,1,0,2.0,67
1931,0.7666666666666667,0.7,2,1,0.7,0.73,1,0,1.0,2,0,2.0,68
1932,0.5666666666666667,0.98,0,1,0.6,0.62,1,1,1.0,1,0,1.0,68
1933,0.6333333333333333,0.61,1,0,0.9,0.67,0,0,1.0,0,0,1.0,61
1934,1.2,0.68,1,1,0.8,0.74,2,1,1.0,0,0,0.0,70
1935,0.36666666666666664,0.7,2,0,0.7,0.95,0,0,2.0,0,0,1.0,65
1936,0.7333333333333333,0.77,1,1,0.5,0.84,3,2,1.0,2,0,0.0,66
1937,0.7666666666666667,0.69,1,1,0.6,0.59,3,2,1.0,1,0,2.0,67
1938,0.9,0.8,0,1,0.5,0.94,3,2,1.0,0,0,0.0,69
1939,0.7,0.95,2,0,0.9,0.75,1,0,1.0,1,0,1.0,69
1940,0.7333333333333333,0.88,1,1,0.5,0.6,1,0,1.0,1,0,0.0,67
1941,0.6,0.83,0,0,0.9,0.76,0,1,0.0,1,0,0.0,66
1942,0.7333333333333333,0.64,1,1,0.9,0.6,1,2,2.0,1,0,0.0,63
1943,0.6,0.88,1,0,0.6,0.68,0,1,2.0,1,0,0.0,67
1944,0.8,0.67,0,1,0.6,0.9,0,0,1.0,1,0,1.0,64
1945,0.6,0.91,0,0,0.6,0.83,2,0,1.0,1,0,0.0,68
1946,0.7333333333333333,0.7,2,1,0.8,0.74,2,0,2.0,0,0,,65
1947,0.6666666666666666,0.77,0,0,0.9,0.61,2,1,1.0,1,0,0.0,65
1948,0.9,0.74,0,1,0.9,0.64,1,0,1.0,1,0,0.0,65
1949,0.6666666666666666,0.94,1,1,0.6,0.99,0,1,1.0,0,0,1.0,70
1950,0.3,0.65,2,1,0.9,0.67,1,2,1.0,1,0,0.0,62
1951,0.9333333333333333,0.83,0,0,0.9,0.81,0,0,1.0,1,0,0.0,68
1952,0.5,0.66,2,1,0.7,0.75,0,2,2.0,0,0,1.0,62
1953,0.5333333333333333,0.88,2,1,0.7,0.51,0,1,1.0,2,0,1.0,68
1954,0.5333333333333333,0.96,1,1,0.9,0.97,0,1,2.0,1,0,1.0,72
1955,0.9333333333333333,0.77,1,1,0.9,0.54,1,2,1.0,2,0,2.0,70
1956,0.23333333333333334,0.8,1,0,0.9,0.83,3,1,1.0,1,0,0.0,62
1957,1.3,0.97,2,1,1.0,0.91,2,0,1.0,2,0,0.0,79
1958,0.8666666666666667,0.81,2,1,0.8,0.87,2,2,2.0,1,0,2.0,73
1959,0.7,0.8,2,1,0.7,0.9,1,0,0.0,0,0,1.0,68
1960,0.6666666666666666,0.83,1,1,0.9,0.87,0,2,1.0,1,0,0.0,68
1961,0.7333333333333333,0.88,1,1,1.0,0.72,2,0,2.0,1,0,0.0,69
1962,0.7666666666666667,0.64,0,1,0.6,0.95,1,0,1.0,2,1,1.0,63
1963,0.8,0.93,1,1,0.7,0.96,5,2,1.0,0,0,2.0,74
1964,0.7666666666666667,0.77,1,1,0.5,0.72,2,2,2.0,0,0,1.0,69
1965,0.7,0.63,0,0,0.8,0.74,0,0,1.0,0,0,0.0,61
1966,0.6333333333333333,0.91,0,1,0.8,0.74,4,1,1.0,1,1,2.0,69
1967,0.6333333333333333,0.75,0,0,0.6,0.64,2,0,1.0,1,0,0.0,64
1968,0.6333333333333333,0.64,1,1,0.9,0.56,2,0,1.0,2,0,2.0,63
1969,0.9,0.85,2,0,0.6,0.63,1,0,1.0,0,0,1.0,68
1970,0.8,0.95,1,1,0.6,0.92,2,0,1.0,1,0,0.0,72
1971,0.06666666666666667,0.96,2,1,0.9,0.77,3,1,,1,0,0.0,65
1972,0.8,0.98,0,0,0.6,0.93,2,0,0.0,2,0,1.0,69
1973,0.7,0.95,0,0,0.5,0.87,2,1,1.0,1,0,0.0,70
1974,0.6666666666666666,0.6,1,1,0.8,0.67,1,1,1.0,1,0,2.0,63
1975,0.6,0.75,1,1,0.7,0.59,0,1,1.0,2,1,0.0,62
1976,0.9,0.93,1,1,0.9,0.78,1,0,1.0,2,0,2.0,72
1977,0.8666666666666667,0.75,2,0,0.8,0.97,1,0,1.0,1,0,0.0,69
1978,0.5,0.84,1,0,0.4,0.92,2,1,1.0,0,0,0.0,66
1979,0.7333333333333333,0.84,1,1,0.9,0.88,2,0,2.0,1,0,2.0,71
1980,0.4666666666666667,0.75,0,0,1.0,0.88,2,0,1.0,0,0,1.0,62
1981,0.4,0.96,0,1,0.9,0.76,2,1,2.0,2,0,0.0,68
1982,0.5333333333333333,0.8,0,0,0.9,0.58,0,1,1.0,1,0,0.0,63
1983,0.8333333333333334,0.79,1,1,0.7,0.64,0,0,1.0,1,0,1.0,66
1984,0.8666666666666667,1.0,1,1,0.6,0.79,1,1,2.0,2,0,1.0,75
1985,0.7666666666666667,0.8,0,1,0.7,0.66,1,2,2.0,2,0,1.0,69
1986,0.8,0.67,1,0,0.8,0.89,2,2,0.0,2,0,0.0,68
1987,0.7666666666666667,0.81,1,0,0.8,0.69,5,1,1.0,0,0,0.0,69
1988,0.5333333333333333,0.93,0,0,0.6,0.56,2,0,1.0,2,0,0.0,67
1989,0.7666666666666667,0.91,1,1,0.6,0.89,3,1,1.0,0,0,2.0,73
1990,0.8333333333333334,0.92,2,1,0.5,0.85,1,0,1.0,0,0,1.0,71
1991,0.8333333333333334,0.88,1,1,0.8,0.63,2,2,1.0,2,0,0.0,71
1992,0.9,0.7,1,0,0.6,0.99,2,0,1.0,1,0,0.0,68
1993,0.8,0.94,0,0,0.7,0.7,1,2,1.0,1,0,0.0,70
1994,0.7333333333333333,0.96,2,1,1.0,0.84,1,2,2.0,0,0,0.0,71
1995,0.8666666666666667,0.68,2,0,0.8,0.96,1,1,2.0,1,0,0.0,69
1996,0.6666666666666666,0.65,1,0,0.7,0.58,3,0,1.0,1,0,0.0,63
1997,0.5,0.99,1,1,0.8,0.94,2,1,1.0,1,0,2.0,71
1998,0.6333333333333333,0.95,1,1,0.9,0.85,2,0,1.0,0,0,1.0,69
1999,0.5333333333333333,0.96,1,1,0.5,0.58,2,2,0.0,2,0,2.0,71
2000,0.5333333333333333,0.95,0,0,0.6,0.83,2,0,2.0,1,0,0.0,68
2001,0.6333333333333333,0.82,1,0,0.7,0.94,1,1,1.0,2,0,0.0,68
2002,0.5,0.86,0,0,0.6,0.9,0,1,2.0,1,0,2.0,66
2003,0.6,0.82,1,0,0.7,0.88,3,0,1.0,0,0,1.0,67
2004,0.3,0.62,2,1,0.5,0.58,0,1,2.0,2,0,1.0,59
2005,0.7,0.9,1,0,0.8,0.6,1,0,1.0,0,0,1.0,66
2006,0.6666666666666666,0.8,0,0,0.6,0.77,0,1,2.0,0,0,0.0,64
2007,0.5,0.86,1,0,0.7,0.79,1,0,1.0,1,1,0.0,64
2008,0.8,0.8,2,1,0.7,0.97,0,0,2.0,1,0,0.0,69
2009,0.8666666666666667,0.8,0,0,0.8,0.73,1,1,1.0,1,0,0.0,69
2010,0.3333333333333333,0.67,1,0,0.4,0.65,3,1,1.0,2,0,0.0,61
2011,0.5,0.71,2,0,0.8,0.6,0,0,2.0,0,0,0.0,62
2012,0.5,0.66,1,0,0.7,0.53,2,1,2.0,0,0,1.0,61
2013,0.4666666666666667,0.68,1,1,0.8,0.53,1,1,2.0,2,0,1.0,63
2014,0.8333333333333334,0.99,0,0,0.5,0.79,2,0,1.0,2,0,1.0,71
2015,0.6333333333333333,0.66,2,1,0.8,0.59,1,1,0.0,2,0,2.0,65
2016,0.6,0.71,2,1,0.9,0.93,1,0,2.0,1,0,1.0,68
2017,0.26666666666666666,0.84,2,0,0.7,0.8,1,2,2.0,2,0,0.0,67
2018,0.8,0.84,2,1,0.6,0.93,2,0,1.0,1,0,0.0,70
2019,0.43333333333333335,0.66,1,1,0.6,0.71,3,1,1.0,1,0,0.0,64
2020,0.6666666666666666,0.92,2,0,0.8,0.8,0,1,1.0,1,0,1.0,71
2021,0.7333333333333333,0.91,1,1,0.8,0.76,2,1,1.0,1,0,1.0,71
2022,0.9333333333333333,0.69,2,0,0.8,0.99,0,2,1.0,0,0,0.0,67
2023,0.4,0.72,0,1,0.7,0.9,0,2,1.0,2,0,2.0,63
2024,0.06666666666666667,0.98,2,1,0.7,0.8,2,0,2.0,1,0,0.0,66
2025,0.7,0.93,0,1,0.7,0.8,3,2,1.0,1,0,0.0,70
2026,1.0333333333333334,0.88,0,0,0.6,0.62,2,0,1.0,2,0,0.0,70
2027,0.9,0.63,1,1,0.8,0.87,3,0,2.0,2,0,0.0,67
2028,0.7,0.77,1,0,0.7,0.99,3,1,2.0,1,0,2.0,69
2029,0.5666666666666667,0.82,0,0,0.9,0.56,3,2,1.0,2,0,0.0,66
2030,0.8333333333333334,0.67,2,0,0.9,0.82,1,1,1.0,2,0,2.0,67
2031,0.4666666666666667,0.78,1,1,0.7,0.76,0,2,1.0,0,1,1.0,65
2032,0.7666666666666667,0.84,2,1,0.8,0.93,1,2,1.0,2,0,2.0,72
2033,0.7666666666666667,0.73,2,0,0.6,0.5,1,1,1.0,2,0,1.0,68
2034,0.8666666666666667,0.91,1,1,0.7,0.57,3,1,1.0,0,0,1.0,72
2035,1.2333333333333334,0.94,1,1,0.8,0.52,1,0,1.0,2,0,2.0,76
2036,0.7333333333333333,0.73,0,1,0.5,0.58,4,0,1.0,2,1,1.0,65
2037,0.5666666666666667,0.94,1,0,0.8,0.85,1,1,0.0,2,0,0.0,68
2038,0.6666666666666666,0.64,1,1,0.6,0.57,3,0,2.0,1,0,1.0,65
2039,0.3,0.94,1,1,0.6,0.81,0,0,2.0,2,0,0.0,66
2040,0.5333333333333333,0.66,1,0,0.6,0.93,7,0,1.0,0,0,0.0,63
2041,0.6,0.63,0,0,0.7,0.52,2,2,2.0,2,0,2.0,63
2042,0.5666666666666667,0.86,1,1,0.5,0.51,2,0,1.0,1,0,2.0,66
2043,0.7,0.79,0,1,0.8,0.99,2,0,2.0,2,0,0.0,69
2044,0.5,0.96,2,1,0.7,0.84,3,1,0.0,2,0,2.0,72
2045,0.9,0.75,0,1,1.0,0.57,3,2,0.0,0,0,0.0,66
2046,0.6666666666666666,0.71,1,1,0.7,0.65,2,1,1.0,0,0,0.0,64
2047,0.6666666666666666,0.8,0,1,0.8,0.99,0,0,2.0,2,0,0.0,67
2048,0.6,0.78,2,1,0.6,0.61,1,0,1.0,2,0,0.0,67
2049,0.7,0.74,1,1,0.5,0.88,1,1,2.0,1,0,1.0,66
2050,0.8333333333333334,0.88,0,1,0.8,0.62,2,0,1.0,1,0,0.0,68
2051,0.5,0.9,1,0,0.5,0.7,0,1,1.0,1,0,0.0,65
2052,0.5333333333333333,0.94,2,1,0.8,0.94,2,0,2.0,0,0,0.0,71
2053,0.6,0.99,2,1,1.0,0.51,1,1,0.0,1,0,2.0,71
2054,0.4,0.71,1,1,0.8,0.65,1,1,2.0,1,0,0.0,62
2055,0.5,0.89,2,1,0.8,0.74,2,1,2.0,2,0,1.0,69
2056,0.5666666666666667,0.76,0,0,0.7,0.81,4,2,1.0,1,0,0.0,65
2057,0.8333333333333334,0.87,0,0,0.6,0.51,3,1,1.0,1,0,2.0,70
2058,0.7333333333333333,0.79,1,1,0.7,0.71,2,0,,1,0,1.0,66
2059,0.7,1.0,1,0,0.6,0.67,0,2,1.0,2,0,0.0,70
2060,0.8333333333333334,0.89,2,0,0.5,0.51,2,1,2.0,0,0,2.0,70
2061,0.6333333333333333,0.98,2,1,0.7,0.68,1,0,1.0,1,0,0.0,69
2062,0.7333333333333333,0.93,0,1,0.9,0.97,2,1,1.0,1,1,0.0,71
2063,0.6333333333333333,0.96,1,0,0.5,0.64,1,1,1.0,1,0,0.0,69
2064,0.7333333333333333,0.93,1,0,0.9,0.79,2,1,2.0,2,0,2.0,73
2065,0.5666666666666667,0.78,1,1,0.9,0.65,1,1,2.0,1,0,0.0,65
2066,0.16666666666666666,0.7,2,1,0.8,0.55,3,0,1.0,1,0,0.0,62
2067,0.6333333333333333,0.75,2,0,0.8,0.64,2,2,0.0,0,0,2.0,67
2068,0.9666666666666667,0.61,1,1,0.7,0.74,1,1,1.0,1,0,2.0,65
2069,0.8666666666666667,0.81,1,0,0.7,0.65,1,1,1.0,1,0,0.0,65
2070,0.8666666666666667,0.8,2,1,0.6,0.81,0,1,1.0,1,0,1.0,70
2071,0.9,0.81,1,1,0.7,0.97,1,1,1.0,1,0,1.0,70
2072,0.7,0.99,2,1,0.7,0.53,0,1,0.0,1,0,2.0,71
2073,0.7,0.96,0,0,1.0,0.86,1,0,2.0,1,0,1.0,71
2074,0.5333333333333333,0.66,1,1,0.8,0.5,1,1,2.0,1,0,0.0,62
2075,0.6,0.75,0,0,0.7,0.5,4,0,1.0,2,0,2.0,65
2076,0.8,0.77,1,1,0.7,0.57,3,1,2.0,2,0,1.0,84
2077,0.9,0.74,1,1,0.6,0.74,2,1,2.0,1,0,1.0,68
2078,0.6333333333333333,0.92,1,1,0.6,0.52,3,2,1.0,2,0,0.0,70
2079,0.5666666666666667,0.81,2,0,0.8,0.86,1,1,1.0,1,0,2.0,68
2080,0.6666666666666666,0.83,1,0,0.6,0.51,2,0,2.0,0,0,2.0,67
2081,0.8,0.94,1,1,0.6,0.75,1,0,2.0,0,0,0.0,69
2082,0.36666666666666664,0.92,2,1,0.6,0.84,2,0,0.0,0,0,0.0,68
2083,0.2,0.65,2,0,0.6,0.62,3,0,0.0,1,0,0.0,59
2084,0.5666666666666667,0.89,0,1,0.9,0.79,0,1,1.0,2,0,1.0,67
2085,0.43333333333333335,0.77,2,1,0.7,0.63,0,2,0.0,2,0,0.0,63
2086,0.5666666666666667,0.72,2,1,0.7,0.61,1,1,1.0,0,0,0.0,65
2087,0.6333333333333333,0.62,1,0,0.7,0.91,1,0,1.0,2,0,1.0,63
2088,0.5666666666666667,0.79,1,0,0.7,0.67,1,0,1.0,2,0,0.0,64
2089,0.9666666666666667,0.74,1,1,0.6,0.91,3,0,2.0,2,0,1.0,72
2090,0.7333333333333333,0.7,1,1,0.5,0.61,1,0,1.0,0,0,1.0,63
2091,0.7333333333333333,0.88,1,0,0.9,0.68,2,1,1.0,1,1,0.0,66
2092,0.8,0.91,1,1,0.8,0.55,0,1,0.0,1,0,1.0,67
2093,0.43333333333333335,0.7,2,1,0.8,0.75,1,2,1.0,2,1,2.0,66
2094,0.8666666666666667,0.62,1,1,0.8,0.69,2,1,2.0,2,0,1.0,66
2095,0.6666666666666666,0.94,1,1,1.0,0.5,1,0,2.0,0,1,2.0,68
2096,0.8,0.6,2,0,0.6,0.73,1,0,1.0,2,0,2.0,66
2097,0.4666666666666667,0.97,1,1,0.5,0.54,3,1,1.0,0,0,1.0,68
2098,0.36666666666666664,0.85,1,1,0.8,0.92,2,1,1.0,0,0,0.0,65
2099,0.8333333333333334,0.73,1,1,0.5,0.75,0,1,1.0,2,0,1.0,67
2100,0.7333333333333333,0.7,0,0,0.7,0.85,0,2,1.0,0,0,0.0,64
2101,0.5,0.6,2,0,0.7,0.91,0,0,1.0,0,0,1.0,59
2102,0.5,0.69,1,1,0.8,0.53,0,2,1.0,0,0,0.0,60
2103,0.9,0.66,2,0,0.6,0.67,1,2,2.0,0,0,1.0,65
2104,0.43333333333333335,0.84,1,1,0.9,0.51,0,0,1.0,0,0,0.0,64
2105,1.0,0.67,2,0,0.6,0.52,1,0,1.0,1,0,0.0,66
2106,0.5,0.81,1,1,0.8,0.52,0,1,1.0,1,0,2.0,65
2107,0.8,0.84,1,1,0.6,0.74,2,1,2.0,2,0,0.0,69
2108,0.6,0.72,2,1,0.8,0.73,0,1,1.0,2,1,0.0,66
2109,0.8,0.61,1,1,0.5,0.53,1,0,2.0,1,0,1.0,65
2110,0.5666666666666667,0.61,1,0,0.7,0.63,1,1,1.0,2,0,1.0,62
2111,0.6333333333333333,0.61,0,0,0.9,0.62,2,1,1.0,1,0,0.0,60
2112,0.6666666666666666,0.9,1,0,0.7,0.65,4,0,2.0,2,0,1.0,68
2113,0.4666666666666667,0.73,2,1,0.9,0.82,1,1,1.0,0,0,0.0,64
2114,0.8,0.92,2,0,0.7,0.85,0,1,1.0,2,0,1.0,73
2115,0.5666666666666667,0.77,1,1,0.6,0.67,1,0,1.0,2,0,1.0,64
2116,0.6333333333333333,0.78,2,0,0.7,0.89,2,1,1.0,1,0,,69
2117,0.4666666666666667,0.81,1,0,0.8,0.71,1,0,2.0,1,1,2.0,63
2118,0.16666666666666666,0.89,1,1,0.4,0.76,2,1,1.0,1,0,1.0,65
2119,0.6333333333333333,0.71,1,0,0.8,0.57,2,1,2.0,2,0,0.0,65
2120,1.1333333333333333,0.65,1,1,0.6,0.62,0,1,2.0,0,0,0.0,67
2121,0.8333333333333334,0.82,1,1,0.5,0.86,0,0,0.0,2,0,0.0,67
2122,0.6666666666666666,0.73,1,0,0.8,0.99,1,1,1.0,2,0,0.0,66
2123,0.6,0.78,2,1,0.9,0.85,1,0,2.0,0,0,2.0,68
2124,0.6666666666666666,0.86,0,1,0.7,0.53,1,0,2.0,0,0,0.0,65
2125,0.7666666666666667,0.8,0,1,0.5,0.57,1,0,1.0,1,0,2.0,66
2126,0.43333333333333335,0.85,0,1,0.6,0.72,2,0,1.0,2,0,1.0,66
2127,0.9,0.82,1,1,0.6,0.87,2,0,2.0,2,0,0.0,69
2128,0.8,0.9,1,0,0.7,0.58,2,0,1.0,1,0,2.0,70
2129,0.8,0.88,0,1,0.7,0.88,2,1,2.0,1,0,2.0,71
2130,0.7666666666666667,0.81,1,0,0.8,0.78,4,0,0.0,2,0,0.0,70
2131,0.6666666666666666,0.87,1,0,0.8,0.89,2,1,1.0,1,0,0.0,68
2132,0.8,0.95,2,1,0.8,0.78,2,0,2.0,0,0,2.0,73
2133,0.8,0.77,2,0,0.8,0.8,1,0,2.0,2,1,0.0,68
2134,0.6,0.77,1,1,0.7,0.62,2,2,1.0,1,0,1.0,66
2135,0.5666666666666667,0.91,0,1,1.0,0.86,1,1,1.0,1,1,2.0,67
2136,0.7,0.83,0,1,0.8,0.92,2,1,1.0,0,1,0.0,66
2137,0.9666666666666667,0.63,2,1,0.8,0.94,0,1,2.0,2,0,2.0,69
2138,0.43333333333333335,0.96,1,0,1.0,0.51,1,0,0.0,2,0,2.0,67
2139,0.36666666666666664,0.61,0,1,0.7,0.81,5,1,0.0,2,1,0.0,61
2140,0.7,0.9,1,0,0.6,0.99,2,0,1.0,0,0,1.0,70
2141,0.6666666666666666,0.9,2,0,0.9,0.79,2,0,1.0,0,0,0.0,70
2142,0.7,0.98,1,1,0.9,0.59,3,1,1.0,1,1,1.0,70
2143,0.7,0.62,1,0,0.7,0.94,1,0,2.0,2,0,1.0,64
2144,0.6333333333333333,0.84,1,0,1.0,0.63,0,0,1.0,0,0,1.0,65
2145,0.9666666666666667,0.77,1,0,0.7,0.52,5,0,1.0,2,0,1.0,70
2146,0.3333333333333333,0.73,2,1,0.8,0.72,1,0,2.0,2,0,1.0,62
2147,0.5,0.64,2,1,0.9,0.55,1,1,0.0,1,0,1.0,64
2148,0.6333333333333333,0.83,2,1,0.7,0.56,1,1,0.0,2,0,1.0,67
2149,0.3333333333333333,0.79,1,0,0.8,0.73,1,0,0.0,1,0,0.0,63
2150,0.6333333333333333,0.64,1,1,0.9,0.81,0,1,2.0,1,1,0.0,62
2151,1.0,0.84,1,0,0.6,0.95,2,2,2.0,0,0,1.0,72
2152,0.6666666666666666,0.9,1,0,0.6,0.85,3,0,2.0,1,0,1.0,69
2153,0.7,0.91,2,1,0.9,0.92,5,0,1.0,0,0,0.0,72
2154,0.4,0.96,1,1,0.7,0.71,2,1,1.0,2,0,1.0,68
2155,0.5333333333333333,0.76,1,0,0.6,0.66,1,1,1.0,1,0,2.0,64
2156,0.6,0.98,2,1,0.7,0.8,3,0,1.0,1,0,1.0,72
2157,0.6,0.95,2,1,0.8,0.85,2,0,2.0,2,0,1.0,73
2158,0.9333333333333333,0.72,1,1,0.5,0.78,5,1,0.0,0,0,1.0,67
2159,0.7666666666666667,0.66,0,1,0.8,0.63,0,0,1.0,0,0,1.0,64
2160,0.43333333333333335,0.77,1,1,0.8,0.68,3,2,1.0,1,0,0.0,65
2161,0.7,0.76,2,1,0.9,0.72,1,0,2.0,1,0,0.0,67
2162,0.7666666666666667,0.83,1,1,0.7,0.51,3,1,2.0,1,0,1.0,68
2163,0.9,0.83,2,1,0.9,0.94,2,0,2.0,2,0,0.0,72
2164,0.9666666666666667,0.9,0,1,0.7,0.76,1,1,0.0,2,0,0.0,71
2165,0.4666666666666667,0.8,1,1,0.7,0.88,1,1,1.0,1,0,0.0,66
2166,0.5,0.64,1,0,0.7,0.59,0,0,1.0,1,1,0.0,59
2167,0.4,0.94,1,1,1.0,0.78,1,1,2.0,1,0,0.0,68
